Order_ID,Customer_ID,Customer_Name,City,Zone,Store_ID,Store_Name,Product_Category,Product_Name,Quantity,Unit_Price,Total_Price,Discount,Final_Price,Order_Timestamp,Delivery_Duration_Minutes,Delivery_Timestamp,Delivery_Status,Payment_Mode,Customer_Feedback
501683,39920,Customer_1683,Chennai,North,136,Store_82,Beverages,Apple,8,87.02,696.16,14.1,682.06,10-03-2023 13:52,50,10-03-2023 14:42,Cancelled,Credit Card,Happy
501684,43084,Customer_1684,Kolkata,Central,152,Store_83,Bakery,Cheese,7,82.26,575.82,3.47,572.35,05-12-2023 8:40,29,05-12-2023 9:09,Delayed,Credit Card,No Feedback
501685,32363,Customer_1685,Kolkata,West,155,Store_84,Snacks,Milk,5,180.65,903.25,42.74,860.51,02-07-2023 7:28,58,02-07-2023 8:26,Cancelled,Cash,No Feedback
501686,84765,Customer_1686,Delhi,East,127,Store_85,Dairy,Bread,8,68.68,549.44,41.71,507.73,19-08-2023 0:29,59,19-08-2023 1:28,Delivered,UPI,No Feedback
501687,40692,Customer_1687,Delhi,North,157,Store_86,Beverages,Banana,8,16.03,128.24,5.06,123.18,21-02-2023 10:16,23,21-02-2023 10:39,Delayed,Credit Card,Unhappy
501688,23334,Customer_1688,Chennai,South,187,Store_87,Fruits,Apple,7,120.2,841.4,19.35,822.05,07-10-2023 23:54,17,08-10-2023 0:11,Cancelled,Cash,No Feedback
501689,85411,Customer_1689,Delhi,North,100,Store_88,Vegetables,Bread,9,106.49,958.41,17.46,940.95,09-05-2023 13:56,53,09-05-2023 14:49,Cancelled,UPI,No Feedback
501690,81853,Customer_1690,Bangalore,West,126,Store_89,Snacks,Bread,2,64.26,128.52,4.94,123.58,29-09-2023 16:33,43,29-09-2023 17:16,Cancelled,Wallet,Happy
501691,90557,Customer_1691,Chennai,West,128,Store_90,Dairy,Cheese,2,193.32,386.64,48.06,338.58,26-10-2023 15:44,42,26-10-2023 16:26,Delayed,Cash,No Feedback
501692,37769,Customer_1692,Chennai,North,169,Store_91,Beverages,Banana,4,186.83,747.32,38.78,708.54,07-07-2023 16:47,54,07-07-2023 17:41,Cancelled,UPI,Unhappy
501693,15616,Customer_1693,Chennai,North,103,Store_92,Fruits,Soda,8,122.02,976.16,30.08,946.08,05-03-2023 1:28,11,05-03-2023 1:39,Cancelled,Wallet,Unhappy
501694,39536,Customer_1694,Bangalore,West,185,Store_93,Fruits,Soda,2,14.44,28.88,18.27,10.61,08-02-2023 3:38,50,08-02-2023 4:28,Delivered,Credit Card,No Feedback
501695,57870,Customer_1695,Kolkata,Central,110,Store_94,Bakery,Butter,9,199.57,1796.13,48.59,1747.54,30-05-2023 16:30,55,30-05-2023 17:25,Delivered,UPI,Happy
501696,39037,Customer_1696,Chennai,Central,193,Store_95,Vegetables,Chips,5,71.49,357.45,17.65,339.8,23-01-2023 5:44,43,23-01-2023 6:27,Delayed,Cash,Happy
501697,33009,Customer_1697,Delhi,East,150,Store_96,Fruits,Soda,2,170.64,341.28,28.28,313,09-11-2023 21:16,23,09-11-2023 21:39,Delayed,Cash,Happy
501698,65447,Customer_1698,Bangalore,Central,155,Store_97,Dairy,Bread,4,32.04,128.16,31.71,96.45,24-03-2023 19:49,15,24-03-2023 20:04,Cancelled,Cash,No Feedback
501699,99423,Customer_1699,Delhi,South,173,Store_98,Bakery,Chips,4,87.5,350,5.78,344.22,30-08-2023 5:54,36,30-08-2023 6:30,Cancelled,Wallet,No Feedback
501700,79669,Customer_1700,Chennai,South,135,Store_99,Beverages,Milk,6,106.43,638.58,33.73,604.85,19-01-2023 11:21,24,19-01-2023 11:45,Delayed,Wallet,Happy
501701,12970,Customer_1701,Kolkata,North,196,Store_0,Fruits,Butter,3,22.94,68.82,9.23,59.59,01-12-2023 10:30,48,01-12-2023 11:18,Delayed,UPI,Unhappy
501702,11262,Customer_1702,Chennai,Central,150,Store_1,Bakery,Apple,8,27.31,218.48,41.99,176.49,19-11-2023 15:57,24,19-11-2023 16:21,Cancelled,UPI,No Feedback
501703,53805,Customer_1703,Chennai,North,124,Store_2,Snacks,Chips,6,86.48,518.88,13.08,505.8,05-12-2023 7:18,53,05-12-2023 8:11,Cancelled,Credit Card,No Feedback
501704,20089,Customer_1704,Kolkata,West,153,Store_3,Beverages,Bread,6,39.12,234.72,33.98,200.74,07-09-2023 11:19,26,07-09-2023 11:45,Delivered,Cash,Happy
501705,29056,Customer_1705,Chennai,South,153,Store_4,Snacks,Butter,5,82.31,411.55,5.66,405.89,29-08-2023 7:10,23,29-08-2023 7:33,Cancelled,UPI,No Feedback
501706,32886,Customer_1706,Bangalore,East,145,Store_5,Vegetables,Milk,6,169.16,1014.96,26.89,988.07,28-03-2023 0:15,21,28-03-2023 0:36,Delivered,Cash,Neutral
501707,27527,Customer_1707,Chennai,Central,131,Store_6,Dairy,Cheese,8,72.79,582.32,7.89,574.43,30-04-2023 9:29,36,30-04-2023 10:05,Cancelled,Cash,Happy
501708,69703,Customer_1708,Chennai,South,185,Store_7,Bakery,Butter,8,173.72,1389.76,21.77,1367.99,06-09-2023 3:03,33,06-09-2023 3:36,Cancelled,UPI,No Feedback
501709,18553,Customer_1709,Mumbai,West,139,Store_8,Fruits,Apple,1,13.8,13.8,32.55,-18.75,25-09-2023 8:34,37,25-09-2023 9:11,Cancelled,Wallet,Neutral
501710,87227,Customer_1710,Bangalore,Central,136,Store_9,Beverages,Apple,7,76.58,536.06,6.06,530,08-03-2023 15:59,55,08-03-2023 16:54,Delayed,Credit Card,Neutral
501711,77627,Customer_1711,Kolkata,East,190,Store_10,Vegetables,Apple,2,185.88,371.76,20.61,351.15,29-09-2023 7:00,27,29-09-2023 7:27,Delivered,Credit Card,Happy
501712,60439,Customer_1712,Delhi,West,125,Store_11,Beverages,Cheese,7,124.56,871.92,49.24,822.68,09-08-2023 23:45,51,10-08-2023 0:36,Delivered,Cash,Happy
501713,60826,Customer_1713,Mumbai,North,159,Store_12,Fruits,Chips,3,78.71,236.13,34.04,202.09,12-03-2023 1:35,45,12-03-2023 2:20,Delivered,Cash,Unhappy
501714,44393,Customer_1714,Mumbai,East,126,Store_13,Fruits,Cheese,7,183.13,1281.91,11.55,1270.36,23-06-2023 1:09,11,23-06-2023 1:20,Delayed,Cash,No Feedback
501715,95202,Customer_1715,Mumbai,North,170,Store_14,Beverages,Bread,1,103.11,103.11,23.03,80.08,14-08-2023 9:11,31,14-08-2023 9:42,Delayed,UPI,Happy
501716,82639,Customer_1716,Delhi,East,107,Store_15,Fruits,Bread,9,10.69,96.21,9.97,86.24,25-01-2023 8:01,27,25-01-2023 8:28,Delivered,Credit Card,Neutral
501717,16643,Customer_1717,Delhi,South,123,Store_16,Dairy,Soda,4,48.14,192.56,47.91,144.65,19-08-2023 13:21,37,19-08-2023 13:58,Cancelled,Credit Card,Unhappy
501718,77786,Customer_1718,Kolkata,East,113,Store_17,Bakery,Apple,5,121.51,607.55,25.34,582.21,28-04-2023 9:31,39,28-04-2023 10:10,Delivered,UPI,No Feedback
501719,32766,Customer_1719,Chennai,North,192,Store_18,Bakery,Banana,7,74.32,520.24,10.05,510.19,16-10-2023 22:24,34,16-10-2023 22:58,Delivered,Credit Card,Unhappy
501720,72626,Customer_1720,Mumbai,North,148,Store_19,Snacks,Apple,8,103.31,826.48,26.98,799.5,02-02-2023 15:37,28,02-02-2023 16:05,Cancelled,UPI,No Feedback
501721,64524,Customer_1721,Mumbai,East,155,Store_20,Beverages,Cheese,9,55.53,499.77,5.74,494.03,10-09-2023 3:25,37,10-09-2023 4:02,Delayed,Cash,Happy
501722,10184,Customer_1722,Bangalore,South,157,Store_21,Beverages,Bread,8,62.49,499.92,4.77,495.15,03-03-2023 14:43,44,03-03-2023 15:27,Delivered,Credit Card,No Feedback
501723,96241,Customer_1723,Delhi,South,176,Store_22,Vegetables,Soda,6,36.89,221.34,3.43,217.91,23-01-2023 17:09,23,23-01-2023 17:32,Delivered,Credit Card,No Feedback
501724,93229,Customer_1724,Delhi,Central,174,Store_23,Snacks,Chips,6,37.27,223.62,17.48,206.14,22-07-2023 17:23,44,22-07-2023 18:07,Cancelled,Credit Card,Unhappy
501725,14447,Customer_1725,Mumbai,South,164,Store_24,Bakery,Banana,3,74.81,224.43,44.97,179.46,07-09-2023 13:02,27,07-09-2023 13:29,Delayed,Wallet,Unhappy
501726,54292,Customer_1726,Bangalore,Central,111,Store_25,Snacks,Apple,9,158.16,1423.44,2.4,1421.04,29-08-2023 22:51,40,29-08-2023 23:31,Cancelled,Wallet,Unhappy
501727,67084,Customer_1727,Bangalore,Central,148,Store_26,Vegetables,Bread,6,187.95,1127.7,48.73,1078.97,12-12-2023 9:44,50,12-12-2023 10:34,Cancelled,Cash,Unhappy
501728,87776,Customer_1728,Delhi,West,107,Store_27,Snacks,Apple,3,114.42,343.26,3.76,339.5,30-11-2023 22:46,12,30-11-2023 22:58,Delayed,Cash,No Feedback
501729,75589,Customer_1729,Chennai,South,151,Store_28,Snacks,Soda,1,15.54,15.54,8.1,7.44,20-12-2023 9:35,51,20-12-2023 10:26,Cancelled,Cash,Happy
501730,10345,Customer_1730,Kolkata,Central,153,Store_29,Dairy,Bread,8,150.91,1207.28,6.73,1200.55,17-09-2023 5:48,29,17-09-2023 6:17,Cancelled,Cash,Happy
501731,82444,Customer_1731,Chennai,West,187,Store_30,Bakery,Butter,1,187.28,187.28,13.71,173.57,05-11-2023 2:13,37,05-11-2023 2:50,Delivered,Credit Card,Neutral
501732,69206,Customer_1732,Chennai,South,182,Store_31,Dairy,Soda,8,139.27,1114.16,48.33,1065.83,25-11-2023 13:31,20,25-11-2023 13:51,Delayed,UPI,Happy
501733,40312,Customer_1733,Kolkata,North,148,Store_32,Bakery,Chips,8,170.29,1362.32,6.5,1355.82,20-03-2023 12:19,13,20-03-2023 12:32,Delayed,Credit Card,No Feedback
501734,77716,Customer_1734,Bangalore,West,150,Store_33,Snacks,Banana,9,38.14,343.26,48.82,294.44,04-11-2023 21:44,21,04-11-2023 22:05,Cancelled,Credit Card,Unhappy
501735,81773,Customer_1735,Delhi,North,152,Store_34,Bakery,Milk,5,28.49,142.45,41.58,100.87,19-02-2023 6:46,56,19-02-2023 7:42,Delivered,Wallet,Unhappy
501736,66268,Customer_1736,Delhi,South,165,Store_35,Beverages,Apple,3,162.55,487.65,32.55,455.1,25-03-2023 21:18,29,25-03-2023 21:47,Delivered,UPI,Happy
501737,59301,Customer_1737,Delhi,West,165,Store_36,Dairy,Bread,3,131.29,393.87,35.08,358.79,23-04-2023 2:27,48,23-04-2023 3:15,Delivered,Cash,Happy
501738,35567,Customer_1738,Mumbai,Central,146,Store_37,Vegetables,Cheese,6,118.14,708.84,17.05,691.79,17-07-2023 3:56,45,17-07-2023 4:41,Cancelled,Wallet,Unhappy
501739,48039,Customer_1739,Bangalore,South,129,Store_38,Beverages,Apple,9,105.61,950.49,3.72,946.77,24-09-2023 17:22,16,24-09-2023 17:38,Cancelled,Wallet,Neutral
501740,42080,Customer_1740,Delhi,North,176,Store_39,Beverages,Milk,1,73.22,73.22,33.94,39.28,26-11-2023 6:26,56,26-11-2023 7:22,Cancelled,Wallet,Unhappy
501741,87482,Customer_1741,Delhi,West,146,Store_40,Fruits,Bread,7,177.73,1244.11,8.65,1235.46,28-01-2023 16:11,53,28-01-2023 17:04,Cancelled,Wallet,Neutral
501742,57823,Customer_1742,Bangalore,East,141,Store_41,Beverages,Banana,2,31.53,63.06,38.31,24.75,03-05-2023 9:07,38,03-05-2023 9:45,Delayed,Credit Card,Neutral
501743,42997,Customer_1743,Chennai,East,146,Store_42,Beverages,Cheese,9,189.14,1702.26,14.01,1688.25,10-10-2023 0:38,32,10-10-2023 1:10,Delayed,Wallet,Happy
501744,96712,Customer_1744,Bangalore,Central,106,Store_43,Fruits,Milk,8,168.72,1349.76,22.6,1327.16,26-11-2023 12:53,41,26-11-2023 13:34,Delayed,Credit Card,No Feedback
501745,27060,Customer_1745,Delhi,West,138,Store_44,Snacks,Soda,8,119.97,959.76,11.36,948.4,19-08-2023 6:01,19,19-08-2023 6:20,Delivered,Credit Card,Unhappy
501746,81035,Customer_1746,Kolkata,West,142,Store_45,Snacks,Apple,6,82.79,496.74,36.32,460.42,22-08-2023 13:46,26,22-08-2023 14:12,Cancelled,Credit Card,Happy
501747,56003,Customer_1747,Mumbai,Central,158,Store_46,Vegetables,Cheese,6,91.15,546.9,27.21,519.69,13-04-2023 12:43,32,13-04-2023 13:15,Delayed,Wallet,Happy
501748,86277,Customer_1748,Kolkata,East,174,Store_47,Bakery,Soda,2,92.32,184.64,33.92,150.72,05-12-2023 6:39,22,05-12-2023 7:01,Delivered,Wallet,No Feedback
501749,97690,Customer_1749,Delhi,South,198,Store_48,Dairy,Apple,6,104.89,629.34,34.61,594.73,30-09-2023 0:18,38,30-09-2023 0:56,Delivered,Cash,No Feedback
501750,94985,Customer_1750,Mumbai,South,198,Store_49,Fruits,Apple,8,110.03,880.24,48.81,831.43,03-03-2023 10:56,31,03-03-2023 11:27,Delayed,Credit Card,Happy
501751,69065,Customer_1751,Delhi,West,195,Store_50,Snacks,Bread,8,17.69,141.52,26.45,115.07,17-10-2023 10:08,30,17-10-2023 10:38,Cancelled,Cash,No Feedback
501752,90456,Customer_1752,Bangalore,South,124,Store_51,Fruits,Apple,9,47.62,428.58,10.85,417.73,13-01-2023 7:56,17,13-01-2023 8:13,Delayed,UPI,Happy
501753,78762,Customer_1753,Mumbai,West,172,Store_52,Bakery,Bread,8,122.46,979.68,3.1,976.58,06-07-2023 3:01,21,06-07-2023 3:22,Delayed,Credit Card,No Feedback
501754,58256,Customer_1754,Bangalore,East,143,Store_53,Dairy,Chips,6,107.66,645.96,44.56,601.4,25-10-2023 1:40,33,25-10-2023 2:13,Cancelled,Wallet,No Feedback
501755,17288,Customer_1755,Bangalore,North,165,Store_54,Beverages,Cheese,4,131.55,526.2,2.84,523.36,14-01-2023 13:34,27,14-01-2023 14:01,Delivered,UPI,No Feedback
501756,40832,Customer_1756,Kolkata,West,113,Store_55,Fruits,Butter,4,145.87,583.48,27.48,556,28-07-2023 19:02,32,28-07-2023 19:34,Delivered,Credit Card,Happy
501757,37687,Customer_1757,Kolkata,Central,100,Store_56,Snacks,Butter,4,60.67,242.68,12.51,230.17,15-06-2023 4:21,55,15-06-2023 5:16,Delivered,Cash,Happy
501758,49011,Customer_1758,Chennai,Central,124,Store_57,Dairy,Soda,3,162.61,487.83,45.39,442.44,28-11-2023 6:20,50,28-11-2023 7:10,Delayed,Credit Card,Unhappy
501759,21316,Customer_1759,Delhi,North,175,Store_58,Bakery,Apple,7,70.7,494.9,26.75,468.15,26-06-2023 7:12,56,26-06-2023 8:08,Delayed,Credit Card,Happy
501760,65924,Customer_1760,Mumbai,North,171,Store_59,Beverages,Milk,5,90.39,451.95,25.17,426.78,16-03-2023 13:52,38,16-03-2023 14:30,Delivered,UPI,Unhappy
501761,72600,Customer_1761,Kolkata,Central,184,Store_60,Fruits,Butter,9,155.75,1401.75,23.54,1378.21,19-05-2023 5:35,37,19-05-2023 6:12,Cancelled,Wallet,Unhappy
501762,67418,Customer_1762,Bangalore,Central,150,Store_61,Fruits,Cheese,7,169.58,1187.06,35.86,1151.2,22-08-2023 2:10,52,22-08-2023 3:02,Delivered,Wallet,Unhappy
501763,31104,Customer_1763,Chennai,West,193,Store_62,Dairy,Banana,8,197.2,1577.6,1.45,1576.15,04-09-2023 0:44,41,04-09-2023 1:25,Delayed,Cash,No Feedback
501764,53321,Customer_1764,Kolkata,West,151,Store_63,Dairy,Milk,2,177.94,355.88,29.54,326.34,27-01-2023 2:54,43,27-01-2023 3:37,Delivered,Cash,Happy
501765,81064,Customer_1765,Chennai,South,183,Store_64,Vegetables,Apple,4,110.59,442.36,20.75,421.61,18-07-2023 12:13,34,18-07-2023 12:47,Cancelled,Wallet,Neutral
501766,99506,Customer_1766,Kolkata,Central,101,Store_65,Beverages,Apple,2,180.58,361.16,14.68,346.48,22-05-2023 1:16,58,22-05-2023 2:14,Delivered,UPI,Unhappy
501767,26261,Customer_1767,Mumbai,Central,183,Store_66,Fruits,Chips,5,123.56,617.8,39.28,578.52,19-11-2023 12:20,47,19-11-2023 13:07,Cancelled,Cash,Unhappy
501768,82388,Customer_1768,Delhi,West,164,Store_67,Vegetables,Bread,6,26.33,157.98,7.11,150.87,21-03-2023 21:50,41,21-03-2023 22:31,Cancelled,UPI,Unhappy
501769,46693,Customer_1769,Delhi,West,107,Store_68,Bakery,Milk,9,46.86,421.74,44.68,377.06,01-04-2023 15:23,53,01-04-2023 16:16,Delivered,Credit Card,Happy
501770,88283,Customer_1770,Kolkata,Central,114,Store_69,Vegetables,Soda,9,120.5,1084.5,5.78,1078.72,03-11-2023 8:01,53,03-11-2023 8:54,Delayed,Wallet,Happy
501771,81920,Customer_1771,Kolkata,East,165,Store_70,Vegetables,Chips,8,102.14,817.12,20.58,796.54,19-12-2023 7:20,12,19-12-2023 7:32,Cancelled,UPI,No Feedback
501772,18008,Customer_1772,Chennai,Central,108,Store_71,Snacks,Cheese,5,183.34,916.7,1.54,915.16,25-10-2023 21:50,48,25-10-2023 22:38,Delayed,Credit Card,No Feedback
501773,80009,Customer_1773,Kolkata,North,159,Store_72,Vegetables,Butter,2,177.86,355.72,10.21,345.51,25-06-2023 3:35,34,25-06-2023 4:09,Delayed,Wallet,No Feedback
501774,81946,Customer_1774,Chennai,Central,141,Store_73,Beverages,Milk,2,130.63,261.26,8.27,252.99,17-09-2023 4:15,15,17-09-2023 4:30,Delivered,Credit Card,Neutral
501775,91305,Customer_1775,Bangalore,East,194,Store_74,Beverages,Milk,3,25.32,75.96,23.8,52.16,25-04-2023 18:27,58,25-04-2023 19:25,Delivered,Credit Card,No Feedback
501776,47998,Customer_1776,Chennai,West,130,Store_75,Vegetables,Chips,5,66.6,333,14.21,318.79,25-07-2023 3:38,45,25-07-2023 4:23,Cancelled,Credit Card,Unhappy
501777,36692,Customer_1777,Kolkata,East,159,Store_76,Dairy,Milk,7,40.17,281.19,4.21,276.98,18-12-2023 3:11,19,18-12-2023 3:30,Delivered,Cash,Unhappy
501778,61700,Customer_1778,Kolkata,South,179,Store_77,Vegetables,Soda,3,27.56,82.68,41.05,41.63,01-04-2023 22:16,22,01-04-2023 22:38,Delivered,Wallet,Unhappy
501779,19031,Customer_1779,Kolkata,East,123,Store_78,Bakery,Butter,3,105.95,317.85,6.64,311.21,07-03-2023 22:42,31,07-03-2023 23:13,Cancelled,Wallet,Neutral
501780,79433,Customer_1780,Bangalore,North,114,Store_79,Snacks,Bread,1,107.86,107.86,49.7,58.16,20-02-2023 8:28,28,20-02-2023 8:56,Delivered,UPI,Happy
501781,22148,Customer_1781,Kolkata,Central,153,Store_80,Vegetables,Milk,1,97.57,97.57,2.48,95.09,18-10-2023 16:41,16,18-10-2023 16:57,Delayed,Wallet,Happy
501782,50788,Customer_1782,Bangalore,Central,143,Store_81,Vegetables,Cheese,8,17.07,136.56,35.55,101.01,23-01-2023 7:30,34,23-01-2023 8:04,Cancelled,Cash,No Feedback
501783,70472,Customer_1783,Kolkata,Central,193,Store_82,Dairy,Soda,3,26.02,78.06,35.71,42.35,01-11-2023 21:07,41,01-11-2023 21:48,Cancelled,Cash,Neutral
501784,35985,Customer_1784,Bangalore,West,162,Store_83,Dairy,Cheese,3,121.14,363.42,17.5,345.92,03-02-2023 22:48,24,03-02-2023 23:12,Delivered,Credit Card,Happy
501785,24168,Customer_1785,Chennai,Central,161,Store_84,Beverages,Butter,8,87.13,697.04,42.04,655,02-11-2023 9:04,19,02-11-2023 9:23,Cancelled,Credit Card,Happy
501786,58191,Customer_1786,Chennai,Central,139,Store_85,Beverages,Milk,8,42.72,341.76,11.05,330.71,18-11-2023 19:24,44,18-11-2023 20:08,Delivered,Credit Card,Neutral
501787,51983,Customer_1787,Kolkata,North,130,Store_86,Vegetables,Cheese,9,104.62,941.58,37.27,904.31,09-10-2023 12:09,48,09-10-2023 12:57,Cancelled,Credit Card,Happy
501788,14180,Customer_1788,Delhi,Central,181,Store_87,Beverages,Chips,2,169.68,339.36,43.98,295.38,31-07-2023 7:43,36,31-07-2023 8:19,Delayed,Wallet,Happy
501789,31668,Customer_1789,Bangalore,West,181,Store_88,Bakery,Soda,9,78.48,706.32,3.87,702.45,12-04-2023 7:29,36,12-04-2023 8:05,Delivered,Credit Card,Neutral
501790,25736,Customer_1790,Kolkata,Central,180,Store_89,Beverages,Apple,5,16.89,84.45,20.17,64.28,25-12-2023 8:40,44,25-12-2023 9:24,Delivered,Wallet,Happy
501791,61370,Customer_1791,Chennai,Central,124,Store_90,Vegetables,Cheese,2,99.2,198.4,47.73,150.67,29-01-2023 15:48,48,29-01-2023 16:36,Delivered,Credit Card,No Feedback
501792,23940,Customer_1792,Bangalore,Central,193,Store_91,Fruits,Bread,8,32.69,261.52,22.33,239.19,23-09-2023 19:06,57,23-09-2023 20:03,Delivered,Wallet,No Feedback
501793,52722,Customer_1793,Bangalore,East,182,Store_92,Bakery,Milk,5,62.61,313.05,29.93,283.12,24-08-2023 21:11,29,24-08-2023 21:40,Delivered,Credit Card,Unhappy
501794,89234,Customer_1794,Chennai,East,132,Store_93,Beverages,Cheese,3,38.72,116.16,44.17,71.99,30-05-2023 18:33,44,30-05-2023 19:17,Delayed,UPI,No Feedback
501795,74434,Customer_1795,Kolkata,Central,192,Store_94,Beverages,Milk,5,94.88,474.4,39.04,435.36,15-12-2023 19:13,52,15-12-2023 20:05,Delayed,Wallet,Happy
501796,59674,Customer_1796,Kolkata,North,160,Store_95,Dairy,Soda,5,10.72,53.6,15.2,38.4,01-12-2023 5:58,52,01-12-2023 6:50,Delivered,Wallet,Neutral
501797,38455,Customer_1797,Kolkata,North,108,Store_96,Vegetables,Soda,6,113.17,679.02,35.45,643.57,25-03-2023 12:10,52,25-03-2023 13:02,Cancelled,Credit Card,No Feedback
501798,98594,Customer_1798,Delhi,East,137,Store_97,Vegetables,Chips,9,66.79,601.11,33.32,567.79,11-10-2023 6:23,20,11-10-2023 6:43,Delayed,Wallet,No Feedback
501799,34607,Customer_1799,Mumbai,South,165,Store_98,Dairy,Banana,1,183.03,183.03,43.02,140.01,28-01-2023 21:12,50,28-01-2023 22:02,Cancelled,Wallet,Unhappy
501800,56853,Customer_1800,Chennai,East,156,Store_99,Beverages,Apple,2,22.68,45.36,26.65,18.71,24-12-2023 22:33,44,24-12-2023 23:17,Cancelled,Cash,Happy
501801,57303,Customer_1801,Bangalore,North,169,Store_0,Fruits,Cheese,7,54.44,381.08,34.25,346.83,18-10-2023 13:44,32,18-10-2023 14:16,Delivered,UPI,Happy
501802,34943,Customer_1802,Mumbai,East,124,Store_1,Beverages,Milk,6,35.2,211.2,24.85,186.35,26-06-2023 15:11,36,26-06-2023 15:47,Cancelled,UPI,No Feedback
501803,97982,Customer_1803,Mumbai,Central,113,Store_2,Bakery,Soda,8,67.98,543.84,37.6,506.24,31-01-2023 13:59,27,31-01-2023 14:26,Cancelled,Credit Card,No Feedback
501804,53980,Customer_1804,Kolkata,Central,154,Store_3,Bakery,Butter,4,129.64,518.56,24.68,493.88,03-06-2023 4:52,28,03-06-2023 5:20,Delivered,UPI,No Feedback
501805,40633,Customer_1805,Kolkata,East,166,Store_4,Vegetables,Cheese,3,175.93,527.79,2.11,525.68,19-07-2023 10:10,48,19-07-2023 10:58,Delivered,Cash,No Feedback
501806,13169,Customer_1806,Mumbai,West,148,Store_5,Fruits,Bread,8,106.69,853.52,24.16,829.36,22-10-2023 18:50,12,22-10-2023 19:02,Delivered,Credit Card,Neutral
501807,45069,Customer_1807,Delhi,North,117,Store_6,Dairy,Butter,1,137.1,137.1,49.72,87.38,30-11-2023 20:34,33,30-11-2023 21:07,Delivered,UPI,Unhappy
501808,63656,Customer_1808,Bangalore,East,143,Store_7,Fruits,Bread,1,190.06,190.06,26.76,163.3,05-01-2023 5:39,37,05-01-2023 6:16,Delayed,UPI,Neutral
501809,72970,Customer_1809,Delhi,West,120,Store_8,Vegetables,Bread,8,113.2,905.6,1.12,904.48,14-08-2023 7:45,53,14-08-2023 8:38,Cancelled,Credit Card,Neutral
501810,86454,Customer_1810,Kolkata,East,148,Store_9,Vegetables,Milk,9,189.96,1709.64,18.81,1690.83,22-02-2023 19:04,59,22-02-2023 20:03,Delivered,Credit Card,Happy
501811,73755,Customer_1811,Kolkata,South,198,Store_10,Fruits,Cheese,5,132.74,663.7,7.4,656.3,18-06-2023 16:03,21,18-06-2023 16:24,Cancelled,Wallet,Unhappy
501812,90692,Customer_1812,Chennai,West,106,Store_11,Fruits,Banana,2,46.08,92.16,26.8,65.36,22-05-2023 2:45,24,22-05-2023 3:09,Delivered,Credit Card,Neutral
501813,39266,Customer_1813,Mumbai,South,140,Store_12,Beverages,Chips,1,93.21,93.21,18.73,74.48,24-06-2023 13:35,33,24-06-2023 14:08,Delivered,Wallet,Neutral
501814,30943,Customer_1814,Kolkata,East,194,Store_13,Bakery,Cheese,8,112.69,901.52,27.86,873.66,11-10-2023 14:12,38,11-10-2023 14:50,Delayed,Credit Card,Neutral
501815,71220,Customer_1815,Chennai,South,168,Store_14,Bakery,Chips,3,73.8,221.4,46.77,174.63,22-03-2023 11:46,10,22-03-2023 11:56,Cancelled,UPI,Happy
501816,35021,Customer_1816,Delhi,North,122,Store_15,Snacks,Banana,2,22.64,45.28,0.11,45.17,19-02-2023 0:22,26,19-02-2023 0:48,Cancelled,Wallet,No Feedback
501817,95653,Customer_1817,Bangalore,North,191,Store_16,Dairy,Butter,6,85.14,510.84,34.06,476.78,07-04-2023 19:25,26,07-04-2023 19:51,Cancelled,Credit Card,No Feedback
501818,86381,Customer_1818,Bangalore,Central,106,Store_17,Snacks,Soda,4,53.75,215,24.79,190.21,04-08-2023 18:32,57,04-08-2023 19:29,Delayed,Wallet,Neutral
501819,11905,Customer_1819,Mumbai,East,164,Store_18,Beverages,Cheese,6,94.62,567.72,46.02,521.7,28-10-2023 8:51,11,28-10-2023 9:02,Delayed,Wallet,No Feedback
501820,70489,Customer_1820,Kolkata,West,106,Store_19,Fruits,Bread,2,118.67,237.34,0.76,236.58,17-03-2023 2:46,53,17-03-2023 3:39,Delayed,Cash,Happy
501821,92284,Customer_1821,Bangalore,South,168,Store_20,Vegetables,Chips,4,151.45,605.8,31.09,574.71,26-05-2023 21:44,47,26-05-2023 22:31,Cancelled,Credit Card,Neutral
501822,27335,Customer_1822,Chennai,Central,172,Store_21,Dairy,Butter,4,26.54,106.16,49.05,57.11,25-10-2023 6:55,54,25-10-2023 7:49,Delivered,Wallet,Happy
501823,32928,Customer_1823,Delhi,Central,148,Store_22,Bakery,Milk,9,151.31,1361.79,31.3,1330.49,16-03-2023 12:49,47,16-03-2023 13:36,Delivered,Cash,No Feedback
501824,51528,Customer_1824,Chennai,North,170,Store_23,Vegetables,Milk,4,43.65,174.6,14.88,159.72,18-02-2023 8:11,16,18-02-2023 8:27,Delayed,Credit Card,Neutral
501825,34915,Customer_1825,Kolkata,East,129,Store_24,Vegetables,Cheese,3,153.77,461.31,10.83,450.48,07-07-2023 20:44,23,07-07-2023 21:07,Delivered,Credit Card,Neutral
501826,96853,Customer_1826,Kolkata,North,169,Store_25,Bakery,Bread,8,24.05,192.4,44.38,148.02,06-11-2023 7:47,57,06-11-2023 8:44,Cancelled,Cash,Neutral
501827,64545,Customer_1827,Mumbai,South,183,Store_26,Bakery,Chips,8,172.67,1381.36,26.64,1354.72,24-12-2023 6:03,58,24-12-2023 7:01,Delivered,Wallet,Neutral
501828,64804,Customer_1828,Mumbai,East,123,Store_27,Dairy,Soda,3,139.33,417.99,15.33,402.66,10-08-2023 12:48,18,10-08-2023 13:06,Delayed,Credit Card,No Feedback
